,AAPL,AMZN,GOOGL,MSFT,NVDA
2023-02-21,146.2249755859375,94.58000183105469,91.03756713867188,246.291259765625,20.633224487304688
2023-02-22,146.64840698242188,95.79000091552734,90.89871215820312,245.16053771972656,20.73212242126465
2023-02-23,147.1309814453125,95.81999969482422,90.14495086669922,248.33827209472656,23.639055252075195
2023-02-24,144.48184204101562,93.5,88.39936828613281,242.92837524414062,23.26145362854004
2023-02-27,145.6734619140625,93.76000213623047,89.13331604003906,243.84463500976562,23.476226806640625
2023-02-28,145.1712188720703,94.2300033569336,89.3217544555664,243.12332153320312,23.1915283203125
2023-03-01,143.10308837890625,92.16999816894531,89.61930847167969,240.05282592773438,22.674074172973633
2023-03-02,143.69398498535156,92.12999725341797,91.245849609375,244.77066040039062,23.289424896240234
2023-03-03,148.7362060546875,94.9000015258789,92.88232421875,248.84510803222656,23.864816665649414
2023-03-06,151.4936981201172,93.75,94.35018920898438,250.3852081298828,23.529170989990234
2023-03-07,149.297607421875,93.55000305175781,93.09061431884766,247.7339324951172,23.26740264892578
2023-03-08,150.5482940673828,93.91999816894531,93.47740173339844,247.2952423095703,24.159610748291016
